event_id,date,journey_id,step_name,step_type,callers_entered,callers_completed,drop_off_callers,no_match_callers,no_input_callers,transferred_callers,avg_step_seconds
EVT05451,2026-04-27,JRN031,Self-service resolution,Automation,883,813,61,7,3,9,101
EVT05452,2026-04-27,JRN031,Agent transfer,Routing,813,718,79,6,3,16,130
EVT05453,2026-04-27,JRN032,Greeting and language,Menu,3154,2946,132,31,142,76,30
EVT05454,2026-04-27,JRN032,Caller authentication,Authentication,2946,2850,85,25,11,11,47
EVT05455,2026-04-27,JRN032,Intent capture,Speech recognition,2850,2552,279,97,74,19,66
EVT05456,2026-04-27,JRN032,Eligibility or account lookup,Integration,2552,2277,216,18,13,59,89
EVT05457,2026-04-27,JRN032,Self-service resolution,Automation,2277,2061,192,17,17,24,114
EVT05458,2026-04-27,JRN032,Agent transfer,Routing,2061,1859,168,11,10,34,123
EVT05459,2026-04-27,JRN033,Greeting and language,Menu,1344,1318,20,4,39,6,32
EVT05460,2026-04-27,JRN033,Caller authentication,Authentication,1318,1219,68,4,4,31,56
EVT05461,2026-04-27,JRN033,Intent capture,Speech recognition,1219,1098,111,62,45,10,69
EVT05462,2026-04-27,JRN033,Eligibility or account lookup,Integration,1098,962,110,7,5,26,103
EVT05463,2026-04-27,JRN033,Self-service resolution,Automation,962,870,72,9,6,20,118
EVT05464,2026-04-27,JRN033,Agent transfer,Routing,870,781,82,3,2,7,120
EVT05465,2026-04-27,JRN034,Greeting and language,Menu,3057,2824,187,33,74,46,33
EVT05466,2026-04-27,JRN034,Caller authentication,Authentication,2824,2577,188,16,12,59,60
EVT05467,2026-04-27,JRN034,Intent capture,Speech recognition,2577,2183,340,103,100,54,70
EVT05468,2026-04-27,JRN034,Eligibility or account lookup,Integration,2183,1892,281,10,2,10,83
EVT05469,2026-04-27,JRN034,Self-service resolution,Automation,1892,1657,189,15,16,46,119
EVT05470,2026-04-27,JRN034,Agent transfer,Routing,1657,1441,202,9,3,14,121
EVT05471,2026-04-27,JRN035,Greeting and language,Menu,2965,2835,117,16,104,13,33
EVT05472,2026-04-27,JRN035,Caller authentication,Authentication,2835,2640,140,28,7,55,48
EVT05473,2026-04-27,JRN035,Intent capture,Speech recognition,2640,2341,252,105,81,47,93
EVT05474,2026-04-27,JRN035,Eligibility or account lookup,Integration,2341,2123,185,18,17,33,101
EVT05475,2026-04-27,JRN035,Self-service resolution,Automation,2123,1921,186,6,7,16,130
EVT05476,2026-04-27,JRN035,Agent transfer,Routing,1921,1730,159,7,15,32,132
EVT05477,2026-04-27,JRN036,Greeting and language,Menu,1377,1256,88,14,37,33,29
EVT05478,2026-04-27,JRN036,Intent capture,Speech recognition,1256,1071,168,41,52,17,64
EVT05479,2026-04-27,JRN036,Eligibility or account lookup,Integration,1071,915,141,4,9,15,99
EVT05480,2026-04-27,JRN036,Self-service resolution,Automation,915,816,92,2,6,7,108
EVT05481,2026-04-27,JRN036,Agent transfer,Routing,816,720,85,7,4,11,128
EVT05482,2026-04-27,JRN037,Greeting and language,Menu,1644,1510,105,12,80,29,40
EVT05483,2026-04-27,JRN037,Caller authentication,Authentication,1510,1369,125,14,6,16,55
EVT05484,2026-04-27,JRN037,Intent capture,Speech recognition,1369,1188,158,67,33,23,68
EVT05485,2026-04-27,JRN037,Eligibility or account lookup,Integration,1188,1013,160,10,8,15,92
EVT05486,2026-04-27,JRN037,Self-service resolution,Automation,1013,899,111,3,2,3,117
EVT05487,2026-04-27,JRN037,Agent transfer,Routing,899,779,102,3,6,18,135
EVT05488,2026-04-27,JRN038,Greeting and language,Menu,2749,2655,46,5,88,48,49
EVT05489,2026-04-27,JRN038,Intent capture,Speech recognition,2655,2383,222,192,117,50,74
EVT05490,2026-04-27,JRN038,Eligibility or account lookup,Integration,2383,2100,250,5,11,33,101
EVT05491,2026-04-27,JRN038,Self-service resolution,Automation,2100,1938,129,22,13,33,113
EVT05492,2026-04-27,JRN038,Agent transfer,Routing,1938,1735,157,18,11,46,124
EVT05493,2026-04-27,JRN039,Greeting and language,Menu,954,921,23,2,31,10,29
EVT05494,2026-04-27,JRN039,Caller authentication,Authentication,921,862,42,8,7,17,49
EVT05495,2026-04-27,JRN039,Intent capture,Speech recognition,862,762,83,49,29,17,75
EVT05496,2026-04-27,JRN039,Eligibility or account lookup,Integration,762,671,75,4,4,16,94
EVT05497,2026-04-27,JRN039,Self-service resolution,Automation,671,616,53,6,1,2,100
EVT05498,2026-04-27,JRN039,Agent transfer,Routing,616,551,57,1,3,8,129
EVT05499,2026-04-27,JRN040,Greeting and language,Menu,3063,2811,180,11,143,72,49
EVT05500,2026-04-27,JRN040,Caller authentication,Authentication,2811,2589,183,10,22,39,54
EVT05501,2026-04-27,JRN040,Intent capture,Speech recognition,2589,2197,336,139,62,56,62
EVT05502,2026-04-27,JRN040,Eligibility or account lookup,Integration,2197,1866,288,18,12,43,87
EVT05503,2026-04-27,JRN040,Self-service resolution,Automation,1866,1634,199,11,13,33,118
EVT05504,2026-04-27,JRN040,Agent transfer,Routing,1634,1436,182,17,3,16,129
EVT05505,2026-04-27,JRN041,Greeting and language,Menu,3412,3351,44,13,95,17,22
EVT05506,2026-04-27,JRN041,Caller authentication,Authentication,3351,3166,137,28,15,48,54
EVT05507,2026-04-27,JRN041,Intent capture,Speech recognition,3166,2841,314,214,130,11,69
EVT05508,2026-04-27,JRN041,Eligibility or account lookup,Integration,2841,2583,247,33,23,11,77
EVT05509,2026-04-27,JRN041,Self-service resolution,Automation,2583,2336,228,28,22,19,119
EVT05510,2026-04-27,JRN041,Agent transfer,Routing,2336,2131,171,13,7,34,119
EVT05511,2026-04-27,JRN042,Greeting and language,Menu,2362,2169,145,5,74,48,40
EVT05512,2026-04-27,JRN042,Intent capture,Speech recognition,2169,1893,243,113,87,33,59
EVT05513,2026-04-27,JRN042,Eligibility or account lookup,Integration,1893,1653,207,14,11,33,94
EVT05514,2026-04-27,JRN042,Self-service resolution,Automation,1653,1455,187,15,8,11,113
EVT05515,2026-04-27,JRN042,Agent transfer,Routing,1455,1252,179,12,10,24,116
EVT05516,2026-04-28,JRN001,Greeting and language,Menu,2643,2394,184,7,107,65,26
EVT05517,2026-04-28,JRN001,Caller authentication,Authentication,2394,2191,166,28,11,37,57
EVT05518,2026-04-28,JRN001,Intent capture,Speech recognition,2191,1910,268,111,76,13,71
EVT05519,2026-04-28,JRN001,Eligibility or account lookup,Integration,1910,1655,218,22,15,37,89
EVT05520,2026-04-28,JRN001,Self-service resolution,Automation,1655,1476,160,14,2,19,103
EVT05521,2026-04-28,JRN001,Agent transfer,Routing,1476,1283,159,7,13,34,121
EVT05522,2026-04-28,JRN002,Greeting and language,Menu,1179,1141,25,11,40,13,41
EVT05523,2026-04-28,JRN002,Intent capture,Speech recognition,1141,1012,117,47,28,12,73
EVT05524,2026-04-28,JRN002,Eligibility or account lookup,Integration,1012,903,103,4,4,6,86
EVT05525,2026-04-28,JRN002,Self-service resolution,Automation,903,828,58,10,3,17,119
EVT05526,2026-04-28,JRN002,Agent transfer,Routing,828,757,61,2,3,10,128
EVT05527,2026-04-28,JRN003,Greeting and language,Menu,747,691,52,5,35,4,32
EVT05528,2026-04-28,JRN003,Intent capture,Speech recognition,691,600,82,37,17,9,72
EVT05529,2026-04-28,JRN003,Eligibility or account lookup,Integration,600,512,76,4,4,12,89
EVT05530,2026-04-28,JRN003,Self-service resolution,Automation,512,449,57,4,3,6,108
EVT05531,2026-04-28,JRN003,Agent transfer,Routing,449,392,49,3,2,8,115
EVT05532,2026-04-28,JRN004,Greeting and language,Menu,3109,2881,204,20,76,24,32
EVT05533,2026-04-28,JRN004,Caller authentication,Authentication,2881,2606,221,17,13,54,44
EVT05534,2026-04-28,JRN004,Intent capture,Speech recognition,2606,2180,363,166,125,63,62
EVT05535,2026-04-28,JRN004,Eligibility or account lookup,Integration,2180,1857,287,4,12,36,79
EVT05536,2026-04-28,JRN004,Self-service resolution,Automation,1857,1659,181,19,9,17,99
EVT05537,2026-04-28,JRN004,Agent transfer,Routing,1659,1420,206,9,3,33,122
EVT05538,2026-04-28,JRN005,Greeting and language,Menu,603,578,23,2,28,2,26
EVT05539,2026-04-28,JRN005,Caller authentication,Authentication,578,562,14,3,0,2,46
EVT05540,2026-04-28,JRN005,Intent capture,Speech recognition,562,506,52,35,18,4,63
EVT05541,2026-04-28,JRN005,Eligibility or account lookup,Integration,506,447,50,3,1,9,102
EVT05542,2026-04-28,JRN005,Self-service resolution,Automation,447,406,39,1,0,2,95
EVT05543,2026-04-28,JRN005,Agent transfer,Routing,406,359,39,3,0,8,131
EVT05544,2026-04-28,JRN006,Greeting and language,Menu,1384,1314,37,16,68,33,37
EVT05545,2026-04-28,JRN006,Caller authentication,Authentication,1314,1225,59,14,7,30,55
EVT05546,2026-04-28,JRN006,Intent capture,Speech recognition,1225,1096,109,86,56,20,58
EVT05547,2026-04-28,JRN006,Eligibility or account lookup,Integration,1096,971,105,8,7,20,93
EVT05548,2026-04-28,JRN006,Self-service resolution,Automation,971,898,64,5,1,9,107
EVT05549,2026-04-28,JRN006,Agent transfer,Routing,898,793,89,2,7,16,132
EVT05550,2026-04-28,JRN007,Greeting and language,Menu,1565,1464,73,4,55,28,33
EVT05551,2026-04-28,JRN007,Caller authentication,Authentication,1464,1336,103,4,12,25,52
EVT05552,2026-04-28,JRN007,Intent capture,Speech recognition,1336,1159,167,66,46,10,69
EVT05553,2026-04-28,JRN007,Eligibility or account lookup,Integration,1159,1010,129,7,3,20,93
EVT05554,2026-04-28,JRN007,Self-service resolution,Automation,1010,892,95,2,7,23,100
EVT05555,2026-04-28,JRN007,Agent transfer,Routing,892,781,103,5,6,8,126
EVT05556,2026-04-28,JRN008,Greeting and language,Menu,1969,1894,46,15,63,29,50
EVT05557,2026-04-28,JRN008,Intent capture,Speech recognition,1894,1707,174,110,59,13,76
EVT05558,2026-04-28,JRN008,Eligibility or account lookup,Integration,1707,1500,178,12,13,29,98
EVT05559,2026-04-28,JRN008,Self-service resolution,Automation,1500,1361,113,10,10,26,106
EVT05560,2026-04-28,JRN008,Agent transfer,Routing,1361,1229,124,7,3,8,127
EVT05561,2026-04-28,JRN009,Greeting and language,Menu,1933,1847,52,19,51,34,28
EVT05562,2026-04-28,JRN009,Caller authentication,Authentication,1847,1756,47,15,12,44,46
EVT05563,2026-04-28,JRN009,Intent capture,Speech recognition,1756,1561,186,82,87,9,59
EVT05564,2026-04-28,JRN009,Eligibility or account lookup,Integration,1561,1383,148,9,9,30,92
EVT05565,2026-04-28,JRN009,Self-service resolution,Automation,1383,1261,97,15,3,25,112
EVT05566,2026-04-28,JRN009,Agent transfer,Routing,1261,1124,107,11,4,30,119
EVT05567,2026-04-28,JRN010,Greeting and language,Menu,1572,1488,52,13,47,32,27
EVT05568,2026-04-28,JRN010,Intent capture,Speech recognition,1488,1318,139,104,73,31,71
EVT05569,2026-04-28,JRN010,Eligibility or account lookup,Integration,1318,1174,128,14,9,16,78
EVT05570,2026-04-28,JRN010,Self-service resolution,Automation,1174,1087,74,10,8,13,105
EVT05571,2026-04-28,JRN010,Agent transfer,Routing,1087,961,100,10,2,26,126
EVT05572,2026-04-28,JRN011,Greeting and language,Menu,2321,2172,95,19,68,54,32
EVT05573,2026-04-28,JRN011,Caller authentication,Authentication,2172,2053,80,11,11,39,63
EVT05574,2026-04-28,JRN011,Intent capture,Speech recognition,2053,1781,225,108,82,47,77
EVT05575,2026-04-28,JRN011,Eligibility or account lookup,Integration,1781,1609,163,8,11,9,89
EVT05576,2026-04-28,JRN011,Self-service resolution,Automation,1609,1468,118,9,2,23,109
EVT05577,2026-04-28,JRN011,Agent transfer,Routing,1468,1311,134,7,5,23,123
EVT05578,2026-04-28,JRN012,Greeting and language,Menu,1668,1608,33,8,60,27,41
EVT05579,2026-04-28,JRN012,Caller authentication,Authentication,1608,1514,86,5,12,8,48
EVT05580,2026-04-28,JRN012,Intent capture,Speech recognition,1514,1342,150,83,50,22,62
EVT05581,2026-04-28,JRN012,Eligibility or account lookup,Integration,1342,1223,109,4,6,10,105
EVT05582,2026-04-28,JRN012,Self-service resolution,Automation,1223,1108,86,3,7,29,120
EVT05583,2026-04-28,JRN012,Agent transfer,Routing,1108,1001,99,7,9,8,143
EVT05584,2026-04-28,JRN013,Greeting and language,Menu,2684,2496,165,31,116,23,42
EVT05585,2026-04-28,JRN013,Caller authentication,Authentication,2496,2277,190,26,5,29,52
EVT05586,2026-04-28,JRN013,Intent capture,Speech recognition,2277,1936,296,122,74,45,67
EVT05587,2026-04-28,JRN013,Eligibility or account lookup,Integration,1936,1681,234,5,3,21,93
EVT05588,2026-04-28,JRN013,Self-service resolution,Automation,1681,1481,186,13,5,14,97
EVT05589,2026-04-28,JRN013,Agent transfer,Routing,1481,1262,189,3,1,30,132
EVT05590,2026-04-28,JRN014,Greeting and language,Menu,2713,2588,92,31,99,33,38
EVT05591,2026-04-28,JRN014,Intent capture,Speech recognition,2588,2297,253,138,69,38,72
EVT05592,2026-04-28,JRN014,Eligibility or account lookup,Integration,2297,2075,206,15,16,16,96
EVT05593,2026-04-28,JRN014,Self-service resolution,Automation,2075,1865,164,15,12,46,114
EVT05594,2026-04-28,JRN014,Agent transfer,Routing,1865,1695,143,19,13,27,133
EVT05595,2026-04-28,JRN015,Greeting and language,Menu,907,870,29,9,40,8,45
EVT05596,2026-04-28,JRN015,Caller authentication,Authentication,870,826,34,7,3,10,54
EVT05597,2026-04-28,JRN015,Intent capture,Speech recognition,826,729,83,46,22,14,68
EVT05598,2026-04-28,JRN015,Eligibility or account lookup,Integration,729,656,62,7,5,11,82
EVT05599,2026-04-28,JRN015,Self-service resolution,Automation,656,593,52,6,3,11,95
EVT05600,2026-04-28,JRN015,Agent transfer,Routing,593,524,60,3,1,9,129
EVT05601,2026-04-28,JRN016,Greeting and language,Menu,1400,1347,22,9,36,31,46
EVT05602,2026-04-28,JRN016,Intent capture,Speech recognition,1347,1186,147,65,49,14,70
EVT05603,2026-04-28,JRN016,Eligibility or account lookup,Integration,1186,1060,120,9,9,6,84
EVT05604,2026-04-28,JRN016,Self-service resolution,Automation,1060,963,82,12,1,15,111
EVT05605,2026-04-28,JRN016,Agent transfer,Routing,963,853,89,2,7,21,116
EVT05606,2026-04-28,JRN017,Greeting and language,Menu,2449,2384,44,20,113,21,43
EVT05607,2026-04-28,JRN017,Intent capture,Speech recognition,2384,2146,223,131,75,15,78
EVT05608,2026-04-28,JRN017,Eligibility or account lookup,Integration,2146,1933,201,14,6,12,84
EVT05609,2026-04-28,JRN017,Self-service resolution,Automation,1933,1777,144,6,2,12,113
EVT05610,2026-04-28,JRN017,Agent transfer,Routing,1777,1574,159,10,7,44,130
EVT05611,2026-04-28,JRN018,Greeting and language,Menu,1554,1500,20,12,38,34,42
EVT05612,2026-04-28,JRN018,Caller authentication,Authentication,1500,1436,60,3,4,4,42
EVT05613,2026-04-28,JRN018,Intent capture,Speech recognition,1436,1244,157,73,40,35,80
EVT05614,2026-04-28,JRN018,Eligibility or account lookup,Integration,1244,1105,119,12,7,20,81
EVT05615,2026-04-28,JRN018,Self-service resolution,Automation,1105,1022,69,10,2,14,124
EVT05616,2026-04-28,JRN018,Agent transfer,Routing,1022,940,76,9,5,6,134
EVT05617,2026-04-28,JRN019,Greeting and language,Menu,3105,2897,188,17,126,20,48
EVT05618,2026-04-28,JRN019,Caller authentication,Authentication,2897,2653,191,7,22,53,77
EVT05619,2026-04-28,JRN019,Intent capture,Speech recognition,2653,2292,301,87,117,60,68
EVT05620,2026-04-28,JRN019,Eligibility or account lookup,Integration,2292,1968,276,7,14,48,88
EVT05621,2026-04-28,JRN019,Self-service resolution,Automation,1968,1726,227,6,10,15,103
EVT05622,2026-04-28,JRN019,Agent transfer,Routing,1726,1510,205,18,5,11,132
EVT05623,2026-04-28,JRN020,Greeting and language,Menu,906,867,27,9,41,12,27
EVT05624,2026-04-28,JRN020,Caller authentication,Authentication,867,820,30,2,5,17,43
EVT05625,2026-04-28,JRN020,Intent capture,Speech recognition,820,718,85,57,27,17,63
EVT05626,2026-04-28,JRN020,Eligibility or account lookup,Integration,718,636,76,7,4,6,90
EVT05627,2026-04-28,JRN020,Self-service resolution,Automation,636,582,51,5,4,3,99
EVT05628,2026-04-28,JRN020,Agent transfer,Routing,582,533,42,3,4,7,133
EVT05629,2026-04-28,JRN021,Greeting and language,Menu,3346,3235,58,20,103,53,45
EVT05630,2026-04-28,JRN021,Caller authentication,Authentication,3235,3033,145,8,23,57,57
EVT05631,2026-04-28,JRN021,Intent capture,Speech recognition,3033,2726,254,156,98,53,62
EVT05632,2026-04-28,JRN021,Eligibility or account lookup,Integration,2726,2400,263,10,15,63,81
EVT05633,2026-04-28,JRN021,Self-service resolution,Automation,2400,2212,153,12,7,35,101
EVT05634,2026-04-28,JRN021,Agent transfer,Routing,2212,1985,215,16,13,12,122
EVT05635,2026-04-28,JRN022,Greeting and language,Menu,2456,2367,56,17,93,33,31
EVT05636,2026-04-28,JRN022,Intent capture,Speech recognition,2367,2135,197,160,82,35,70
EVT05637,2026-04-28,JRN022,Eligibility or account lookup,Integration,2135,1890,214,24,8,31,107
EVT05638,2026-04-28,JRN022,Self-service resolution,Automation,1890,1710,152,22,14,28,112
EVT05639,2026-04-28,JRN022,Agent transfer,Routing,1710,1544,158,9,12,8,134
EVT05640,2026-04-28,JRN023,Greeting and language,Menu,993,964,19,9,40,10,32
EVT05641,2026-04-28,JRN023,Caller authentication,Authentication,964,894,50,3,3,20,57
EVT05642,2026-04-28,JRN023,Intent capture,Speech recognition,894,790,92,42,36,12,69
EVT05643,2026-04-28,JRN023,Eligibility or account lookup,Integration,790,716,70,6,0,4,81
EVT05644,2026-04-28,JRN023,Self-service resolution,Automation,716,653,58,5,1,5,113
EVT05645,2026-04-28,JRN023,Agent transfer,Routing,653,596,51,5,5,6,124
EVT05646,2026-04-28,JRN024,Greeting and language,Menu,998,934,46,11,26,18,34
EVT05647,2026-04-28,JRN024,Intent capture,Speech recognition,934,810,115,55,44,9,70
EVT05648,2026-04-28,JRN024,Eligibility or account lookup,Integration,810,695,101,4,7,14,99
EVT05649,2026-04-28,JRN024,Self-service resolution,Automation,695,605,81,7,3,9,104
EVT05650,2026-04-28,JRN024,Agent transfer,Routing,605,523,78,1,3,4,130
EVT05651,2026-04-28,JRN025,Greeting and language,Menu,2994,2752,182,34,79,60,38
EVT05652,2026-04-28,JRN025,Caller authentication,Authentication,2752,2573,156,25,21,23,48
EVT05653,2026-04-28,JRN025,Intent capture,Speech recognition,2573,2204,347,93,62,22,66
EVT05654,2026-04-28,JRN025,Eligibility or account lookup,Integration,2204,1901,287,5,4,16,84
EVT05655,2026-04-28,JRN025,Self-service resolution,Automation,1901,1655,200,10,5,46,124
EVT05656,2026-04-28,JRN025,Agent transfer,Routing,1655,1412,211,19,11,32,143
EVT05657,2026-04-28,JRN026,Greeting and language,Menu,2813,2715,68,32,93,30,40
EVT05658,2026-04-28,JRN026,Caller authentication,Authentication,2715,2573,113,30,21,29,60
EVT05659,2026-04-28,JRN026,Intent capture,Speech recognition,2573,2244,266,128,87,63,62
EVT05660,2026-04-28,JRN026,Eligibility or account lookup,Integration,2244,1997,217,11,19,30,90
EVT05661,2026-04-28,JRN026,Self-service resolution,Automation,1997,1841,135,5,4,21,104
EVT05662,2026-04-28,JRN026,Agent transfer,Routing,1841,1634,181,8,8,26,132
EVT05663,2026-04-28,JRN027,Greeting and language,Menu,3710,3582,117,26,116,11,38
EVT05664,2026-04-28,JRN027,Caller authentication,Authentication,3582,3392,177,31,12,13,49
EVT05665,2026-04-28,JRN027,Intent capture,Speech recognition,3392,2958,356,177,119,78,65
EVT05666,2026-04-28,JRN027,Eligibility or account lookup,Integration,2958,2626,285,31,15,47,87
EVT05667,2026-04-28,JRN027,Self-service resolution,Automation,2626,2373,210,27,10,43,105
EVT05668,2026-04-28,JRN027,Agent transfer,Routing,2373,2143,196,11,5,34,133
EVT05669,2026-04-28,JRN028,Greeting and language,Menu,3015,2847,119,25,94,49,22
EVT05670,2026-04-28,JRN028,Intent capture,Speech recognition,2847,2530,309,175,74,8,61
EVT05671,2026-04-28,JRN028,Eligibility or account lookup,Integration,2530,2276,203,22,11,51,86
EVT05672,2026-04-28,JRN028,Self-service resolution,Automation,2276,2057,164,23,12,55,124
EVT05673,2026-04-28,JRN028,Agent transfer,Routing,2057,1828,203,14,11,26,134
EVT05674,2026-04-28,JRN029,Greeting and language,Menu,1781,1692,45,17,64,44,37
EVT05675,2026-04-28,JRN029,Caller authentication,Authentication,1692,1587,81,9,14,24,63
EVT05676,2026-04-28,JRN029,Intent capture,Speech recognition,1587,1421,140,84,41,26,87
EVT05677,2026-04-28,JRN029,Eligibility or account lookup,Integration,1421,1250,137,14,5,34,100
EVT05678,2026-04-28,JRN029,Self-service resolution,Automation,1250,1154,88,10,6,8,112
EVT05679,2026-04-28,JRN029,Agent transfer,Routing,1154,1045,95,10,9,14,120
EVT05680,2026-04-28,JRN030,Greeting and language,Menu,3363,3125,224,35,97,14,33
EVT05681,2026-04-28,JRN030,Intent capture,Speech recognition,3125,2615,443,105,100,67,70
